	experiment	sample_type	media	subculture_time	preculture_time	c18positive	c18negative	hilicpositive	culture_source	taxonomy	grouped_taxonomy	kingdom	phylum	class	order	family	genus	species	strain	morphology
907	20180629.0	supernatant	mm	24.0	25.0	s01625	s01443	s01255	c0186	Bacteroides ovatus ATCC 8483	Bacteroides ovatus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus		
908	20180629.0	supernatant	mm	24.0	25.0	s01626	s01444	s01256	c0186	Bacteroides ovatus ATCC 8483	Bacteroides ovatus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus		
909	20180629.0	supernatant	mm	24.0	25.0	s01627	s01445	s01257	c0186	Bacteroides ovatus ATCC 8483	Bacteroides ovatus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	ovatus		
910	20180618.0	supernatant	mm	12.0	24.0	s00954	s00785	s01115	c0077	Coprococcus comes ATCC 27758	Coprococcus comes	Bacteria	Firmicutes	Clostridia	Clostridiales	Enterococcaceae	Coprococcus	comes		
911	20180618.0	supernatant	mm	12.0	24.0	s00955	s00786	s01116	c0077	Coprococcus comes ATCC 27758	Coprococcus comes	Bacteria	Firmicutes	Clostridia	Clostridiales	Enterococcaceae	Coprococcus	comes		
912	20180618.0	supernatant	mm	12.0	24.0	s00956	s00787	s01117	c0077	Coprococcus comes ATCC 27758	Coprococcus comes	Bacteria	Firmicutes	Clostridia	Clostridiales	Enterococcaceae	Coprococcus	comes		
913	20180629.0	supernatant	mm	24.0	25.0	s01640	s01458	s01270	c0192	Bacteroides stercoris ATCC 43183	Bacteroides stercoris	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	stercoris		
914	20180629.0	supernatant	mm	24.0	25.0	s01641	s01459	s01271	c0192	Bacteroides stercoris ATCC 43183	Bacteroides stercoris	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	stercoris		
915	20180629.0	supernatant	mm	24.0	25.0	s01642	s01460	s01272	c0192	Bacteroides stercoris ATCC 43183	Bacteroides stercoris	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	stercoris		
916	20190228.0	supernatant	mm_s04_citrate	17.25		s03827	s03667	s03522	c0390	Desulfovibrio piger ATCC 29098 M1	Desulfovibrio piger	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	piger	M1	
917	20190228.0	supernatant	mm_s04_citrate	17.25		s03828	s03668	s03523	c0390	Desulfovibrio piger ATCC 29098 M1	Desulfovibrio piger	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	piger	M1	
918	20190228.0	supernatant	mm_s04_citrate	17.25		s03829	s03669	s03524	c0390	Desulfovibrio piger ATCC 29098 M1	Desulfovibrio piger	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	piger	M1	
919	20180720.0	supernatant	mm	31.25	33.75	s02881	s02216	s02139	c0177	Bacteroides finegoldii DSMZ 17565	Bacteroides finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	finegoldii		
920	20190228.0	media_blank	mm_s04_citrate	17.25		s03833	s03673	s03528												
921	20190228.0	media_blank	mm_s04_citrate	17.25		s03834	s03674	s03529												
922	20190228.0	media_blank	mm_s04_citrate	17.25		s03835		s03530												
924	20180716.0	supernatant	mm	16.0	29.0	s01806	s01928	s02036	c0266	Fusobacterium nucleatum subsp. animalis D11 BEI HM-75	Fusobacterium nucleatum	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum	subsp. animalis, D11	
925	20180716.0	supernatant	mm	16.0	29.0	s01807	s01929	s02037	c0266	Fusobacterium nucleatum subsp. animalis D11 BEI HM-75	Fusobacterium nucleatum	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum	subsp. animalis, D11	
926	20180512.0	supernatant	mm	12.0	24.0	s00485	s00361	s00608	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
927	20180512.0	supernatant	mm	12.0	24.0	s00486	s00362	s00609	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
928	20180512.0	supernatant	mm	12.0	24.0	s00487	s00363	s00610	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
929	20180512.0	supernatant	mm	12.0	24.0	s00488	s00364	s00611	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
930	20180512.0	supernatant	mm	12.0	24.0	s00489	s00365	s00612	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
931	20181030.0	supernatant	mm	12.0	30.0	s03058		s02957	c0161	Bacteroides cellulosilyticus DSMZ 14838	Bacteroides cellulosilyticus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	cellulosilyticus		
932	20180618.0	supernatant	mm	12.0	24.0		s00741	s01076	c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
933	20180618.0	supernatant	mm	12.0	24.0	s00914	s00742	s01077	c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
934	20180618.0	supernatant	mm	12.0	24.0	s00915	s00743	s01078	c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
943	20181030.0	supernatant	mm	16.0	30.0	s03077	s03178	s02976	c0238	Atopobium parvulum CC14Z BEI HM-1035	Atopobium parvulum	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	parvulum	CC14Z	
945	20190228.0	media_blank	cm	17.25		s03784	s03624	s03479												
946	20190228.0	media_blank	cm	17.25		s03785	s03625	s03480												
947	20190228.0	media_blank	cm	17.25		s03786	s03626	s03481												
948	20180629.0	supernatant	mm	24.0	25.0	s01730	s01547.15	s01360	c0098	Eubacterium eligens DSMZ 3376	Eubacterium eligens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	eligens		
949	20180629.0	supernatant	mm	24.0	25.0	s01731	s01547.16	s01361	c0098	Eubacterium eligens DSMZ 3376	Eubacterium eligens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	eligens		
950	20180629.0	supernatant	mm	24.0	25.0	s01732	s01547.17	s01362	c0098	Eubacterium eligens DSMZ 3376	Eubacterium eligens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	eligens		
954	20190228.0	supernatant	cm	17.25		s03778	s03618	s03473	c0535	Muribaculum intestinale DSMZ 28989 YL27	Muribaculum intestinale	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidia	Muribaculaceae	Muribaculum	intestinale	YL27	
955	20190228.0	supernatant	cm	17.25		s03779	s03619	s03474	c0535	Muribaculum intestinale DSMZ 28989 YL27	Muribaculum intestinale	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidia	Muribaculaceae	Muribaculum	intestinale	YL27	
956	20190228.0	supernatant	cm	17.25		s03780	s03620	s03475	c0535	Muribaculum intestinale DSMZ 28989 YL27	Muribaculum intestinale	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidia	Muribaculaceae	Muribaculum	intestinale	YL27	
957	20180716.0	supernatant	mm	16.0	29.0	s01811	s01933	s02041	c0048	Clostridium hathewayi WAL-18680 BEI HM-308	Clostridium hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	hathewayi	WAL-18680	
958	20180716.0	supernatant	mm	16.0	29.0	s01812	s01934	s02042	c0048	Clostridium hathewayi WAL-18680 BEI HM-308	Clostridium hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	hathewayi	WAL-18680	
959	20180716.0	supernatant	mm	16.0	29.0	s01813	s01935	s02043	c0048	Clostridium hathewayi WAL-18680 BEI HM-308	Clostridium hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	hathewayi	WAL-18680	
963	20180618.0	supernatant	mm	12.0	24.0	s00898	s00724	s01061	c0037	Intestinibacter bartlettii DSM 16795	Intestinibacter bartlettii	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Intestinibacter	bartlettii		
964	20180618.0	supernatant	mm	12.0	24.0	s00899	s00725	s01062	c0037	Intestinibacter bartlettii DSM 16795	Intestinibacter bartlettii	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Intestinibacter	bartlettii		
965	20180618.0	supernatant	mm	12.0	24.0	s00900	s00726	s01063	c0037	Intestinibacter bartlettii DSM 16795	Intestinibacter bartlettii	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Intestinibacter	bartlettii		
966	20180716.0	supernatant	mm	16.0	29.0	s01748	s01868	s01978	c0271	Citrobacter youngae ATCC 29220	Citrobacter youngae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	youngae		
967	20180716.0	supernatant	mm	16.0	29.0	s01749	s01869	s01979	c0271	Citrobacter youngae ATCC 29220	Citrobacter youngae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	youngae		
968	20180716.0	supernatant	mm	16.0	29.0	s01750	s01870	s01980	c0271	Citrobacter youngae ATCC 29220	Citrobacter youngae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	youngae		
976	20180728.0	supernatant	mm	31.0	40.0	s02757	s02561	s02364	c0138	Ruminococcus bromii ATCC 27255	Ruminococcus bromii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	bromii		
977	20180728.0	supernatant	mm			s02758	s02562	s02365	c0138	Ruminococcus bromii ATCC 27255	Ruminococcus bromii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	bromii		
978	20180728.0	supernatant	mm			s02759	s02563	s02366	c0138	Ruminococcus bromii ATCC 27255	Ruminococcus bromii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	bromii		
979	20180728.0	supernatant	mm	21.0	40.0	s02671	s02475	s02277	c0246	Bifidobacterium dentium ATCC 27678	Bifidobacterium dentium	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	dentium		
980	20180728.0	supernatant	mm			s02672	s02476	s02278	c0246	Bifidobacterium dentium ATCC 27678	Bifidobacterium dentium	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	dentium		
981	20180728.0	supernatant	mm				s02477	s02279	c0246	Bifidobacterium dentium ATCC 27678	Bifidobacterium dentium	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	dentium		
982	20180629.0	supernatant	mm	24.0	25.0	s01703	s01536	s01333	c0218	Bacteroides sp. 4_1_36 BEI HM-258	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		4_1_36	
983	20180629.0	supernatant	mm	24.0	25.0	s01704	s01537		c0218	Bacteroides sp. 4_1_36 BEI HM-258	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		4_1_36	
984	20180629.0	supernatant	mm	24.0	25.0	s01705	s01538	s01335	c0218	Bacteroides sp. 4_1_36 BEI HM-258	Bacteroides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		4_1_36	
985	20190228.0	supernatant	ycfag	17.25		s03902	s03742		c0063	Clostridium spiroforme DSMZ 1552 M2	Clostridium spiroforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	spiroforme		m2_large_col
986	20190228.0	supernatant	ycfag	17.25		s03903	s03743		c0063	Clostridium spiroforme DSMZ 1552 M2	Clostridium spiroforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	spiroforme		m2_large_col
987	20190228.0	supernatant	ycfag	17.25		s03904	s03744		c0063	Clostridium spiroforme DSMZ 1552 M2	Clostridium spiroforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	spiroforme		m2_large_col
988	20180512.0	supernatant	mm	12.0	24.0	s00049	s00166		c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
989	20180512.0	supernatant	mm	12.0	24.0	s00050	s00167		c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
990	20180512.0	supernatant	mm	12.0	24.0	s00051	s00168		c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
991	20180512.0	supernatant	mm	12.0	24.0	s00052	s00169		c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
992	20180512.0	supernatant	mm	12.0	24.0	s00053	s00170		c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
993	20190228.0	supernatant	ycfag	17.25		s03905	s03745		c0065	Clostridium spiroforme DSMZ 1552 M1	Clostridium spiroforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	spiroforme		m1_small_col
994	20190228.0	supernatant	ycfag	17.25		s03906	s03746		c0065	Clostridium spiroforme DSMZ 1552 M1	Clostridium spiroforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	spiroforme		m1_small_col
995	20190228.0	supernatant	ycfag	17.25		s03907	s03747		c0065	Clostridium spiroforme DSMZ 1552 M1	Clostridium spiroforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	spiroforme		m1_small_col
996	20180512.0	supernatant	mm	12.0	24.0	s00094		s00660	c0119	Lactobacillus reuteri CF48-3A BEI HM-102	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	CF48-3A	
997	20180512.0	supernatant	mm	12.0	24.0	s00095		s00661	c0119	Lactobacillus reuteri CF48-3A BEI HM-102	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	CF48-3A	
998	20180512.0	supernatant	mm	12.0	24.0	s00096		s00662	c0119	Lactobacillus reuteri CF48-3A BEI HM-102	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	CF48-3A	
999	20180512.0	supernatant	mm	12.0	24.0	s00097		s00663	c0119	Lactobacillus reuteri CF48-3A BEI HM-102	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	CF48-3A	
1000	20180512.0	supernatant	mm	12.0	24.0	s00098		s00664	c0119	Lactobacillus reuteri CF48-3A BEI HM-102	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	CF48-3A	
1001	20190228.0	supernatant	ycfag	17.25		s03908	s03748		c0133	Roseburia inulinivorans DSMZ 16841	Roseburia inulinivorans	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	inulinivorans		
1002	20190228.0	supernatant	ycfag	17.25		s03909	s03749		c0133	Roseburia inulinivorans DSMZ 16841	Roseburia inulinivorans	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	inulinivorans		
1003	20190228.0	supernatant	ycfag	17.25		s03910	s03750		c0133	Roseburia inulinivorans DSMZ 16841	Roseburia inulinivorans	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	inulinivorans		
1009	20180512.0	supernatant	mm	12.0	24.0	s00099		s00665	c0149	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1010	20180512.0	supernatant	mm	12.0	24.0	s00100		s00666	c0149	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1011	20180512.0	supernatant	mm	12.0	24.0	s00101		s00667	c0149	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1012	20180512.0	supernatant	mm	12.0	24.0	s00102		s00668	c0149	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1013	20180512.0	supernatant	mm	12.0	24.0	s00103			c0149	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1014	20180512.0	supernatant	mm	12.0	24.0	s00054	s00171		c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1015	20180512.0	supernatant	mm	12.0	24.0	s00055	s00172		c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1016	20180512.0	supernatant	mm	12.0	24.0	s00056	s00173		c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1017	20180512.0	supernatant	mm	12.0	24.0	s00057	s00174		c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1018	20180512.0	supernatant	mm	12.0	24.0	s00058	s00175		c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1019	20180512.0	supernatant	mm	12.0	24.0	s00108		s00673	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
1020	20180512.0	supernatant	mm	12.0	24.0	s00109		s00674	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
1021	20180512.0	supernatant	mm	12.0	24.0	s00110		s00675	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
1022	20180512.0	supernatant	mm	12.0	24.0	s00111		s00676	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
1023	20180512.0	supernatant	mm	12.0	24.0	s00112		s00677	c0130	Peptostreptococcus sp. CC14N BEI HM-1051	Peptostreptococcus	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptocaccaceae	Peptostreptococcus		CC14N	
1025	20181108.0	supernatant	mms		20.0	s03260	s03343	s03426	c0251	Bifidobacterium pseudocatenulatum DSMZ 20438	Bifidobacterium pseudocatenulatum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	pseudocatenulatum		
1026	20181108.0	supernatant	pyg		20.0	s03261	s03344	s03427	c0251	Bifidobacterium pseudocatenulatum DSMZ 20438	Bifidobacterium pseudocatenulatum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	pseudocatenulatum		
1027	20181108.0	supernatant	rcm		20.0	s03262	s03345	s03428	c0251	Bifidobacterium pseudocatenulatum DSMZ 20438	Bifidobacterium pseudocatenulatum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	pseudocatenulatum		
1028	20181108.0	supernatant	mm		20.0	s03263	s03346	s03429	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
1029	20181108.0	supernatant	mms		20.0	s03264	s03347	s03430	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
1030	20181108.0	supernatant	pyg		20.0	s03265	s03348	s03431	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
1031	20181108.0	supernatant	rcm		20.0	s03266	s03349	s03432	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
1032	20181108.0	supernatant	cm		20.0	s03267	s03350	s03433	c0067	Clostridium symbiosum WAL 14673 BEI HM-319	Clostridium symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	symbiosum	WAL 14673	
1038	20181108.0	supernatant	mm		20.0	s03273	s03356	s03439	c0013	Anaerococcus lactolyticus CC31C BEI HM-1034	Anerociccus lactolyticus	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anerociccus	lactolyticus	CC31C	
1039	20181108.0	supernatant	mms		20.0	s03274	s03357	s03440	c0013	Anaerococcus lactolyticus CC31C BEI HM-1034	Anerociccus lactolyticus	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anerociccus	lactolyticus	CC31C	
1040	20181108.0	supernatant	pyg		20.0	s03275	s03358	s03441	c0013	Anaerococcus lactolyticus CC31C BEI HM-1034	Anerociccus lactolyticus	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anerociccus	lactolyticus	CC31C	
1041	20181108.0	supernatant	rcm		20.0	s03276	s03359	s03442	c0013	Anaerococcus lactolyticus CC31C BEI HM-1034	Anerociccus lactolyticus	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anerociccus	lactolyticus	CC31C	
1045	20181108.0	supernatant	cm		20.0	s03282	s03365	s03448	c0251	Bifidobacterium pseudocatenulatum DSMZ 20438	Bifidobacterium pseudocatenulatum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	pseudocatenulatum		
